p1_ace,p2_ace,p1_break_pt_won,p2_break_pt_won,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,sever,serve_no,p1_net_pt,p2_net_pt,p1_distance_run,p2_distance_run,Predicted_Value
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,3.75,3.4589999,0.6379467
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,4.967,5.3409996,0.5560233
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,12.003,19.43,0.6119283
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,8.126,9.606,0.625468
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,10.355,8.399,0.6354103
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.1269997,1.0100003,0.559286
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,28.784998,37.260002,0.6049624
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,7.254,10.091,0.64452624
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.66699976,0.5590002,0.5596742
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,3.677,4.174,0.6389019
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,1.0,2.2666786e-09,4.5169912e-09,9.683,13.116,0.6871789
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,10.368,7.924,0.6095262
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,5.5290003,5.3569994,0.6375373
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.0150002,0.86399955,0.55941886
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,15.34,15.189,0.5786388
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,6.998,14.028,0.62008196
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,9.533,11.252,0.6223847
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,3.4029999,3.1839993,0.6385984
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,1.0950001,1.2639991,0.61781925
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,17.516,13.578,0.6799019
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.91599935,0.46700016,0.5598262
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,15.419,8.609,0.63854206
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,19.925,21.151001,0.6083907
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,24.51,13.707,0.62645245
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.3479995,1.0179998,0.55932707
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,4.7580004,4.382,0.6485824
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,2.9169998,3.5669997,0.6383587
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,27.733,19.473,0.5797642
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,9.962,11.558,0.6420794
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,8.071,8.294,0.6275879
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,0.99999994,9.058,18.978,0.63888407
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,17.11,15.169,0.6310819
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,25.737999,25.199001,0.6163611
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,5.5560007,3.5339997,0.64037156
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,1.0,4.5169912e-09,40.774,13.987,0.5683971
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,5.8360004,5.929,0.6456728
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,4.363,5.0290003,0.6351003
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.7609996,1.2310001,0.618181
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,4.5169912e-09,7.559,7.3339996,0.67548907
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.0979995,1.0240003,0.5592643
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,3.6050005,1.9580003,0.64245695
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,4.05,4.4109993,0.60189414
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,18.874,11.847,0.5848531
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,13.116,19.906,0.6109761
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,35.44,48.33,0.5633947
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,4.5169912e-09,25.970999,25.779001,0.6585406
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,35.263,41.664997,0.6091927
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,5.304,5.8479996,0.63323545
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,19.885,14.884,0.5933746
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,6.7850003,5.9040003,0.5703597
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.2419995,0.9060003,0.55942446
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,15.015,11.457,0.5789147
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,30.147,28.001,0.566277
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.5310001,0.7220003,0.61925
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,3.2930002,3.622,0.6379597
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,4.5169912e-09,3.3830004,3.7220004,0.6789395
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,19.188,21.617,0.58700246
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,4.9309998,3.259,0.6406477
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,34.476,43.1,0.685707
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,24.601,20.128,0.6977274
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,8.093,5.7110004,0.6849614
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,8.683,8.403,0.63611144
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,4.8449993,3.268,0.6406126
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,6.755,6.3599997,0.5558824
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.835,0.9020006,0.55933726
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.62799925,0.38200012,0.6197336
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,3.7729998,4.9799995,0.64861494
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.8639993,0.7430002,0.61891115
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,4.5169912e-09,14.354,15.887,0.66692835
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,9.51,6.0749993,0.57365537
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,3.889,2.9469998,0.6408778
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.85900015,0.6949999,0.55956674
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,11.077,8.83,0.63573015
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,28.456999,25.863,0.56731886
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,8.453,5.919,0.6381106
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,3.9519997,4.196,0.5566144
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,12.91,14.739,0.58043474
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,47.546,61.856003,0.61832976
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,0.99999994,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,9.716,11.41,0.731287
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,12.845,14.675,0.5743188
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,2.9329996,3.2229998,0.65175414
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,8.773,11.439,0.62246937
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,43.788002,39.998,0.6147457
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,19.108,15.501,0.62571275
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,21.309,25.909,0.604976
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,5.75,3.4880002,0.6357443
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,12.221,9.586,0.6818025
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.2159995,0.77599925,0.55955935
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,5.844001,5.807,0.63693315
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,1.0,4.5169912e-09,24.272999,20.59,0.5701712
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,17.598,19.485,0.61066574
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,7.676,7.604,0.6289393
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.0,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,0.7399997,1.6469995,0.6913845
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,19.119,22.358,0.6164511
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,0.99999994,20.803999,20.446,0.6009117
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,19.335,29.073002,0.5687658
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,10.767,14.213,0.618546
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,21.914,16.378,0.6241998
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.0290002,0.71500033,0.5595833
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.65099996,0.7369997,0.55947447
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.1919993,0.9780008,0.55933523
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,0.99999994,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,2.3319998,2.6119998,0.73520494
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,12.148,10.92,0.5745889
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,1.0,2.2666786e-09,4.5169912e-09,9.471,9.583,0.6903442
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,10.25,12.085,0.6211919
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.95399946,0.8560001,0.6186383
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,41.783,35.392998,0.56268436
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,5.1689997,3.688,0.6400359
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,16.657999,16.212,0.6294121
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,2.795,2.6350005,0.6385971
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,0.99999994,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,5.9640007,3.2419999,0.73459756
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,40.553,26.177,0.6387171
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,1.0,2.2666786e-09,4.5169912e-09,10.418,13.085,0.68719065
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.927,1.0240003,0.6183792
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,2.757,2.9620001,0.6522591
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,8.558,11.865,0.6355014
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,4.5169912e-09,3.2930002,4.0559998,0.6785928
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,19.079,14.041,0.5838622
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,8.5859995,6.872,0.6369656
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,13.214,16.638,0.5881749
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,10.334,6.6569996,0.70277894
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,0.99999994,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,2.0880003,2.549,0.73525196
-1.1640253e-09,3.6618725e-10,1.0,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,16.299,13.974,0.76351506
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.7469997,0.7739994,0.61896557
